order_id,store_code,order_date,gross_sales,promo_deductions,guest_count
QU-001443,STR-B04,2024-05-25,281.45,0.0,8
QU-001444,STR-B04,2024-05-25,321.63,0.0,6
QU-001445,STR-B04,2024-05-26,142.05,0.0,6
QU-001446,STR-B04,2024-05-26,431.21,34.5,5
QU-001447,STR-B04,2024-05-26,284.39,0.0,2
QU-001448,STR-B04,2024-05-26,370.32,29.63,9
QU-001449,STR-B04,2024-05-26,319.53,38.34,3
QU-001450,STR-B04,2024-05-26,263.95,0.0,8
QU-001451,STR-B04,2024-05-27,95.93,11.51,10
QU-001452,STR-B04,2024-05-27,205.47,24.66,4
QU-001453,STR-B04,2024-05-28,143.57,17.23,6
QU-001454,STR-B04,2024-05-28,293.79,0.0,7
QU-001455,STR-B04,2024-05-29,477.85,0.0,9
QU-001456,STR-B04,2024-05-29,317.69,0.0,5
QU-001457,STR-B04,2024-05-29,475.74,57.09,10
QU-001458,STR-B04,2024-05-29,106.23,0.0,5
QU-001459,STR-B04,2024-05-30,497.64,0.0,9
QU-001460,STR-B04,2024-05-30,316.55,0.0,7
QU-001461,STR-B04,2024-05-30,118.21,0.0,5
QU-001462,STR-B04,2024-05-30,387.77,0.0,9
QU-001463,STR-B04,2024-05-31,183.54,14.68,4
QU-001464,STR-B04,2024-05-31,123.62,14.83,4
QU-001465,STR-B04,2024-05-31,386.51,46.38,2
QU-001466,STR-B04,2024-05-31,171.69,0.0,3
QU-001467,STR-B04,2024-05-31,343.47,0.0,9
QU-001468,STR-B04,2024-05-31,410.1,0.0,5
QU-001469,STR-B04,2024-05-31,235.93,0.0,1
QU-001470,STR-B04,2024-06-01,209.19,0.0,2
QU-001471,STR-B04,2024-06-01,262.79,21.02,7
QU-001472,STR-B04,2024-06-01,199.68,0.0,8
QU-001473,STR-B04,2024-06-01,174.96,14.0,9
QU-001474,STR-B04,2024-06-01,438.25,0.0,4
QU-001475,STR-B04,2024-06-02,369.06,0.0,8
QU-001476,STR-B04,2024-06-02,438.23,52.59,2
QU-001477,STR-B04,2024-06-02,330.05,0.0,6
QU-001478,STR-B04,2024-06-02,476.17,57.14,3
QU-001479,STR-B04,2024-06-02,246.97,29.64,9
QU-001480,STR-B04,2024-06-02,197.1,0.0,2
QU-001481,STR-B04,2024-06-02,176.04,14.08,2
QU-001482,STR-B04,2024-06-03,112.08,0.0,4
QU-001483,STR-B04,2024-06-03,306.57,0.0,8
QU-001484,STR-B04,2024-06-03,416.47,33.32,7
QU-001485,STR-B04,2024-06-03,95.74,11.49,8
QU-001486,STR-B04,2024-06-03,223.2,0.0,8
QU-001487,STR-B04,2024-06-04,267.86,0.0,9
QU-001488,STR-B04,2024-06-04,308.79,0.0,6
QU-001489,STR-B04,2024-06-04,388.78,0.0,10
QU-001490,STR-B04,2024-06-05,269.5,32.34,2
QU-001491,STR-B04,2024-06-05,164.66,19.76,4
QU-001492,STR-B04,2024-06-06,352.12,0.0,10
QU-001493,STR-B04,2024-06-06,368.69,0.0,10
QU-001494,STR-B04,2024-06-06,186.02,0.0,9
QU-001495,STR-B04,2024-06-06,473.89,0.0,8
QU-001496,STR-B04,2024-06-06,367.89,44.15,2
QU-001497,STR-B04,2024-06-07,273.05,0.0,4
QU-001498,STR-B04,2024-06-07,345.23,0.0,7
QU-001499,STR-B04,2024-06-07,343.73,0.0,4
QU-001500,STR-B04,2024-06-07,496.96,0.0,1
QU-001501,STR-B04,2024-06-07,278.63,0.0,9
QU-001502,STR-B04,2024-06-07,268.16,0.0,6
QU-001503,STR-B04,2024-06-08,433.9,0.0,4
QU-001504,STR-B04,2024-06-08,517.16,41.37,8
QU-001505,STR-B04,2024-06-08,327.59,0.0,10
QU-001506,STR-B04,2024-06-08,210.16,16.81,1
QU-001507,STR-B04,2024-06-08,517.84,0.0,2
QU-001508,STR-B04,2024-06-08,454.97,54.6,1
QU-001509,STR-B04,2024-06-08,199.79,15.98,2
QU-001510,STR-B04,2024-06-09,105.97,12.72,4
QU-001511,STR-B04,2024-06-09,415.63,0.0,5
QU-001512,STR-B04,2024-06-09,325.85,0.0,9
QU-001513,STR-B04,2024-06-09,231.78,0.0,4
QU-001514,STR-B04,2024-06-09,441.0,52.92,9
QU-001515,STR-B04,2024-06-10,392.13,31.37,4
QU-001516,STR-B04,2024-06-10,435.28,0.0,8
QU-001517,STR-B04,2024-06-10,287.45,23.0,1
QU-001518,STR-B04,2024-06-10,392.5,0.0,10
QU-001519,STR-B04,2024-06-10,466.68,0.0,2
QU-001520,STR-B04,2024-06-11,265.28,31.83,10
QU-001521,STR-B04,2024-06-11,111.17,0.0,8
QU-001522,STR-B04,2024-06-11,215.46,17.24,10
QU-001523,STR-B04,2024-06-12,367.1,29.37,7
QU-001524,STR-B04,2024-06-12,490.54,0.0,4
QU-001525,STR-B04,2024-06-12,294.52,0.0,7
QU-001526,STR-B04,2024-06-12,425.85,51.1,5
QU-001527,STR-B04,2024-06-13,185.21,14.82,8
QU-001528,STR-B04,2024-06-13,297.11,23.77,9
QU-001529,STR-B04,2024-06-13,245.74,0.0,10
QU-001530,STR-B04,2024-06-13,208.93,0.0,9
QU-001531,STR-B04,2024-06-14,268.02,32.16,9
QU-001532,STR-B04,2024-06-14,482.16,0.0,8
QU-001533,STR-B04,2024-06-14,215.4,25.85,10
QU-001534,STR-B04,2024-06-14,478.71,0.0,10
QU-001535,STR-B04,2024-06-14,471.28,37.7,1
QU-001536,STR-B04,2024-06-15,146.13,0.0,6
QU-001537,STR-B04,2024-06-15,91.87,0.0,7
QU-001538,STR-B04,2024-06-15,303.51,0.0,3
QU-001539,STR-B04,2024-06-15,141.83,11.35,9
QU-001540,STR-B04,2024-06-15,164.42,0.0,10
QU-001541,STR-B04,2024-06-15,328.82,0.0,7
QU-001542,STR-B04,2024-06-16,401.01,0.0,8
QU-001543,STR-B04,2024-06-16,399.93,0.0,3
QU-001544,STR-B04,2024-06-16,343.31,0.0,4
QU-001545,STR-B04,2024-06-16,448.64,53.84,1
QU-001546,STR-B04,2024-06-17,181.96,0.0,2
QU-001547,STR-B04,2024-06-17,358.81,28.7,10
QU-001548,STR-B04,2024-06-17,473.53,56.82,1
QU-001549,STR-B04,2024-06-17,310.38,24.83,6
QU-001550,STR-B04,2024-06-18,459.19,0.0,9
QU-001551,STR-B04,2024-06-18,267.68,0.0,10
QU-001552,STR-B04,2024-06-18,444.98,35.6,1
QU-001553,STR-B04,2024-06-18,462.65,55.52,4
QU-001554,STR-B04,2024-06-19,381.72,0.0,3
QU-001555,STR-B04,2024-06-19,357.67,0.0,3
QU-001556,STR-B04,2024-06-19,380.79,0.0,10
QU-001557,STR-B04,2024-06-20,168.09,0.0,2
QU-001558,STR-B04,2024-06-20,471.56,37.72,6
QU-001559,STR-B04,2024-06-20,282.77,0.0,6
QU-001560,STR-B04,2024-06-20,294.15,35.3,7
QU-001561,STR-B04,2024-06-21,362.88,43.55,2
QU-001562,STR-B04,2024-06-21,508.19,40.66,1
QU-001563,STR-B04,2024-06-21,427.21,34.18,1
QU-001564,STR-B04,2024-06-21,464.72,0.0,6
QU-001565,STR-B04,2024-06-21,295.9,35.51,5
QU-001566,STR-B04,2024-06-22,111.84,8.95,1
QU-001567,STR-B04,2024-06-22,424.89,33.99,7
QU-001568,STR-B04,2024-06-22,446.06,35.68,2
QU-001569,STR-B04,2024-06-22,373.8,0.0,2
QU-001570,STR-B04,2024-06-23,252.74,0.0,3
QU-001571,STR-B04,2024-06-23,216.11,0.0,7
QU-001572,STR-B04,2024-06-23,348.36,41.8,2
QU-001573,STR-B04,2024-06-23,309.41,0.0,4
QU-001574,STR-B04,2024-06-23,188.96,15.12,10
QU-001575,STR-B04,2024-06-23,509.3,0.0,8
QU-001576,STR-B04,2024-06-23,232.93,0.0,5
QU-001577,STR-B04,2024-06-24,427.68,34.21,9
QU-001578,STR-B04,2024-06-24,171.93,0.0,7
QU-001579,STR-B04,2024-06-24,99.2,0.0,4
QU-001580,STR-B04,2024-06-24,464.56,55.75,3
QU-001581,STR-B04,2024-06-24,439.53,0.0,10
QU-001582,STR-B04,2024-06-25,343.01,27.44,1
QU-001583,STR-B04,2024-06-25,325.1,0.0,9
QU-001584,STR-B04,2024-06-25,290.49,0.0,9
QU-001585,STR-B04,2024-06-25,329.07,0.0,2
QU-001586,STR-B04,2024-06-25,214.32,0.0,4
QU-001587,STR-B04,2024-06-26,511.89,0.0,9
QU-001588,STR-B04,2024-06-26,281.31,0.0,2
QU-001589,STR-B04,2024-06-26,149.39,11.95,2
QU-001590,STR-B04,2024-06-26,480.36,0.0,8
QU-001591,STR-B04,2024-06-26,353.36,0.0,3
QU-001592,STR-B04,2024-06-27,468.04,56.16,5
QU-001593,STR-B04,2024-06-27,216.55,0.0,3
QU-001594,STR-B04,2024-06-27,126.45,0.0,5
QU-001595,STR-B04,2024-06-28,232.05,18.56,10
QU-001596,STR-B04,2024-06-28,352.66,0.0,1
QU-001597,STR-B04,2024-06-28,294.45,0.0,7
QU-001598,STR-B04,2024-06-28,256.57,30.79,8
QU-001599,STR-B04,2024-06-28,146.38,0.0,1
QU-001600,STR-B04,2024-06-28,254.08,0.0,7
QU-001601,STR-B04,2024-06-29,282.1,33.85,4
QU-001602,STR-B04,2024-06-29,280.09,0.0,6
QU-001603,STR-B04,2024-06-29,136.94,0.0,5
QU-001604,STR-B04,2024-06-29,132.59,10.61,8
QU-001605,STR-B04,2024-06-29,285.84,22.87,8
QU-001606,STR-B04,2024-06-29,350.67,42.08,4
QU-001607,STR-B04,2024-06-30,399.39,0.0,5
QU-001608,STR-B04,2024-06-30,464.22,37.14,8
QU-001609,STR-B04,2024-06-30,183.79,0.0,10
QU-001610,STR-B04,2024-06-30,271.32,0.0,6
QU-001611,STR-B04,2024-06-30,425.17,51.02,2
QU-001612,STR-B05,2024-04-01,102.95,12.35,5
QU-001613,STR-B05,2024-04-01,233.83,0.0,3
QU-001614,STR-B05,2024-04-01,321.38,38.57,5
QU-001615,STR-B05,2024-04-02,177.45,21.29,3
QU-001616,STR-B05,2024-04-02,252.14,30.26,8
QU-001617,STR-B05,2024-04-02,263.58,0.0,2
QU-001618,STR-B05,2024-04-02,191.29,15.3,7
QU-001619,STR-B05,2024-04-03,205.9,24.71,9
QU-001620,STR-B05,2024-04-03,273.37,32.8,10
QU-001621,STR-B05,2024-04-03,515.77,41.26,10
QU-001622,STR-B05,2024-04-03,464.79,55.77,8
QU-001623,STR-B05,2024-04-03,312.83,0.0,10
QU-001624,STR-B05,2024-04-04,514.37,0.0,2
QU-001625,STR-B05,2024-04-04,321.87,0.0,6
QU-001626,STR-B05,2024-04-05,410.73,49.29,5
QU-001627,STR-B05,2024-04-05,352.26,0.0,5
QU-001628,STR-B05,2024-04-05,201.98,0.0,3
QU-001629,STR-B05,2024-04-05,286.96,22.96,3
QU-001630,STR-B05,2024-04-06,219.07,0.0,3
QU-001631,STR-B05,2024-04-06,296.58,23.73,2
QU-001632,STR-B05,2024-04-06,116.19,0.0,5
QU-001633,STR-B05,2024-04-06,287.83,0.0,9
QU-001634,STR-B05,2024-04-06,294.36,0.0,8
QU-001635,STR-B05,2024-04-06,226.57,0.0,10
QU-001636,STR-B05,2024-04-07,352.71,0.0,7
QU-001637,STR-B05,2024-04-07,433.07,0.0,8
QU-001638,STR-B05,2024-04-07,324.84,38.98,1
QU-001639,STR-B05,2024-04-07,188.21,15.06,9
QU-001640,STR-B05,2024-04-07,498.35,59.8,2
QU-001641,STR-B05,2024-04-08,330.73,0.0,9
QU-001642,STR-B05,2024-04-08,302.77,24.22,1
QU-001643,STR-B05,2024-04-09,244.04,0.0,4
QU-001644,STR-B05,2024-04-09,337.56,40.51,4
QU-001645,STR-B05,2024-04-09,450.36,54.04,3
QU-001646,STR-B05,2024-04-09,513.61,41.09,8
QU-001647,STR-B05,2024-04-09,450.14,36.01,5
QU-001648,STR-B05,2024-04-10,440.22,0.0,8
QU-001649,STR-B05,2024-04-10,424.41,0.0,9
QU-001650,STR-B05,2024-04-10,263.4,21.07,7
QU-001651,STR-B05,2024-04-10,404.38,48.53,7
QU-001652,STR-B05,2024-04-10,120.1,0.0,4
QU-001653,STR-B05,2024-04-11,179.28,21.51,2
QU-001654,STR-B05,2024-04-11,193.97,0.0,3
QU-001655,STR-B05,2024-04-11,410.02,32.8,3
QU-001656,STR-B05,2024-04-11,220.31,26.44,9
QU-001657,STR-B05,2024-04-11,271.19,0.0,10
QU-001658,STR-B05,2024-04-12,263.03,0.0,5
QU-001659,STR-B05,2024-04-12,333.82,26.71,1
QU-001660,STR-B05,2024-04-12,424.42,0.0,7
QU-001661,STR-B05,2024-04-12,217.69,0.0,5
QU-001662,STR-B05,2024-04-12,505.3,0.0,5
QU-001663,STR-B05,2024-04-12,134.37,0.0,8
QU-001664,STR-B05,2024-04-13,163.27,19.59,1
QU-001665,STR-B05,2024-04-13,454.57,0.0,9
QU-001666,STR-B05,2024-04-13,354.77,0.0,9
QU-001667,STR-B05,2024-04-13,160.31,0.0,1
QU-001668,STR-B05,2024-04-13,429.64,51.56,3
QU-001669,STR-B05,2024-04-13,443.81,0.0,4
QU-001670,STR-B05,2024-04-13,459.15,0.0,1
QU-001671,STR-B05,2024-04-14,362.18,28.97,9
QU-001672,STR-B05,2024-04-14,273.32,21.87,10
QU-001673,STR-B05,2024-04-14,106.95,0.0,10
QU-001674,STR-B05,2024-04-14,162.85,0.0,4
QU-001675,STR-B05,2024-04-14,128.47,0.0,3
QU-001676,STR-B05,2024-04-14,436.64,0.0,5
QU-001677,STR-B05,2024-04-15,488.98,39.12,6
QU-001678,STR-B05,2024-04-15,311.03,0.0,3
QU-001679,STR-B05,2024-04-16,271.96,21.76,2
QU-001680,STR-B05,2024-04-16,370.21,0.0,8
QU-001681,STR-B05,2024-04-16,283.1,33.97,4
QU-001682,STR-B05,2024-04-16,435.86,0.0,4
QU-001683,STR-B05,2024-04-16,446.45,35.72,10
QU-001684,STR-B05,2024-04-17,478.94,0.0,2
QU-001685,STR-B05,2024-04-17,327.11,0.0,6
QU-001686,STR-B05,2024-04-17,282.53,22.6,2
QU-001687,STR-B05,2024-04-17,268.09,0.0,10
QU-001688,STR-B05,2024-04-18,112.81,9.02,5
QU-001689,STR-B05,2024-04-18,118.09,0.0,2
QU-001690,STR-B05,2024-04-18,319.89,0.0,8
QU-001691,STR-B05,2024-04-18,471.73,0.0,7
QU-001692,STR-B05,2024-04-19,445.35,0.0,5
QU-001693,STR-B05,2024-04-19,362.85,29.03,6
QU-001694,STR-B05,2024-04-19,391.49,0.0,5
QU-001695,STR-B05,2024-04-19,274.68,0.0,3
QU-001696,STR-B05,2024-04-19,441.83,0.0,4
QU-001697,STR-B05,2024-04-19,417.16,50.06,5
QU-001698,STR-B05,2024-04-20,285.63,0.0,7
QU-001699,STR-B05,2024-04-20,201.93,0.0,2
QU-001700,STR-B05,2024-04-20,465.26,55.83,10
QU-001701,STR-B05,2024-04-20,164.34,19.72,10
QU-001702,STR-B05,2024-04-20,139.25,0.0,4
QU-001703,STR-B05,2024-04-20,445.76,0.0,6
QU-001704,STR-B05,2024-04-20,466.89,0.0,3
QU-001705,STR-B05,2024-04-21,360.72,28.86,3
QU-001706,STR-B05,2024-04-21,446.64,53.6,7
QU-001707,STR-B05,2024-04-21,436.62,0.0,8
QU-001708,STR-B05,2024-04-21,388.23,46.59,2
QU-001709,STR-B05,2024-04-21,449.35,0.0,9
QU-001710,STR-B05,2024-04-21,212.0,16.96,6
QU-001711,STR-B05,2024-04-22,195.29,0.0,1
QU-001712,STR-B05,2024-04-22,289.18,0.0,10
QU-001713,STR-B05,2024-04-23,306.29,0.0,1
QU-001714,STR-B05,2024-04-23,250.95,30.11,3
QU-001715,STR-B05,2024-04-24,112.27,0.0,6
QU-001716,STR-B05,2024-04-24,420.6,33.65,6
QU-001717,STR-B05,2024-04-24,123.57,0.0,7
QU-001718,STR-B05,2024-04-24,355.23,28.42,2
QU-001719,STR-B05,2024-04-25,358.42,0.0,10
QU-001720,STR-B05,2024-04-25,285.36,22.83,3
QU-001721,STR-B05,2024-04-26,192.51,0.0,4
QU-001722,STR-B05,2024-04-26,141.1,16.93,5
QU-001723,STR-B05,2024-04-26,252.79,0.0,10
QU-001724,STR-B05,2024-04-26,426.51,0.0,3
QU-001725,STR-B05,2024-04-26,325.23,0.0,5
QU-001726,STR-B05,2024-04-26,379.29,0.0,10
QU-001727,STR-B05,2024-04-27,425.24,0.0,2
QU-001728,STR-B05,2024-04-27,337.25,0.0,8
QU-001729,STR-B05,2024-04-27,330.89,0.0,1
QU-001730,STR-B05,2024-04-27,468.62,0.0,4
QU-001731,STR-B05,2024-04-27,340.19,0.0,4
QU-001732,STR-B05,2024-04-28,362.63,0.0,3
QU-001733,STR-B05,2024-04-28,410.78,0.0,7
QU-001734,STR-B05,2024-04-28,151.14,0.0,6
QU-001735,STR-B05,2024-04-28,420.66,0.0,6
QU-001736,STR-B05,2024-04-28,493.92,39.51,3
QU-001737,STR-B05,2024-04-28,471.89,0.0,10
QU-001738,STR-B05,2024-04-29,249.73,0.0,8
QU-001739,STR-B05,2024-04-29,324.94,0.0,4
QU-001740,STR-B05,2024-04-29,345.55,41.47,10
QU-001741,STR-B05,2024-04-29,422.34,0.0,2
QU-001742,STR-B05,2024-04-29,102.68,0.0,2
QU-001743,STR-B05,2024-04-30,417.6,50.11,8
QU-001744,STR-B05,2024-04-30,318.22,0.0,9
QU-001745,STR-B05,2024-04-30,494.3,0.0,10
QU-001746,STR-B05,2024-04-30,236.25,0.0,9
QU-001747,STR-B05,2024-05-01,349.72,41.97,4
QU-001748,STR-B05,2024-05-01,95.21,0.0,9
QU-001749,STR-B05,2024-05-01,349.08,27.93,6
QU-001750,STR-B05,2024-05-02,263.81,0.0,8
QU-001751,STR-B05,2024-05-02,414.08,0.0,7
QU-001752,STR-B05,2024-05-02,157.67,0.0,7
QU-001753,STR-B05,2024-05-02,365.34,0.0,4
QU-001754,STR-B05,2024-05-03,282.43,33.89,9
QU-001755,STR-B05,2024-05-03,282.32,33.88,8
QU-001756,STR-B05,2024-05-03,443.69,0.0,10
QU-001757,STR-B05,2024-05-03,327.43,0.0,3
QU-001758,STR-B05,2024-05-03,104.86,0.0,3
QU-001759,STR-B05,2024-05-04,198.4,23.81,1
QU-001760,STR-B05,2024-05-04,471.27,0.0,4
QU-001761,STR-B05,2024-05-04,339.84,27.19,5
QU-001762,STR-B05,2024-05-04,485.43,0.0,8
QU-001763,STR-B05,2024-05-05,171.76,0.0,1
QU-001764,STR-B05,2024-05-05,154.09,0.0,5
QU-001765,STR-B05,2024-05-05,95.6,7.65,4
QU-001766,STR-B05,2024-05-05,363.24,43.59,8
QU-001767,STR-B05,2024-05-05,124.7,14.96,10
QU-001768,STR-B05,2024-05-05,412.07,0.0,2
QU-001769,STR-B05,2024-05-05,119.05,0.0,4
QU-001770,STR-B05,2024-05-06,299.97,0.0,10
QU-001771,STR-B05,2024-05-06,382.89,0.0,7
QU-001772,STR-B05,2024-05-06,355.91,0.0,3
QU-001773,STR-B05,2024-05-06,474.08,0.0,7
QU-001774,STR-B05,2024-05-06,268.5,21.48,5
QU-001775,STR-B05,2024-05-07,118.5,0.0,8
QU-001776,STR-B05,2024-05-07,388.58,0.0,6
QU-001777,STR-B05,2024-05-07,168.67,0.0,7
QU-001778,STR-B05,2024-05-07,247.67,0.0,9
QU-001779,STR-B05,2024-05-07,196.62,0.0,1
QU-001780,STR-B05,2024-05-08,122.35,9.79,2
QU-001781,STR-B05,2024-05-08,363.28,43.59,4
QU-001782,STR-B05,2024-05-09,128.95,0.0,10
QU-001783,STR-B05,2024-05-09,492.01,0.0,8
QU-001784,STR-B05,2024-05-09,216.94,17.36,7
QU-001785,STR-B05,2024-05-10,180.64,0.0,9
QU-001786,STR-B05,2024-05-10,252.45,0.0,3
QU-001787,STR-B05,2024-05-10,329.17,0.0,2
QU-001788,STR-B05,2024-05-10,261.06,0.0,4
QU-001789,STR-B05,2024-05-10,146.2,0.0,7
QU-001790,STR-B05,2024-05-10,449.81,0.0,5
QU-001791,STR-B05,2024-05-11,139.74,11.18,1
QU-001792,STR-B05,2024-05-11,430.01,0.0,7
QU-001793,STR-B05,2024-05-11,285.32,0.0,8
QU-001794,STR-B05,2024-05-11,480.39,57.65,9
QU-001795,STR-B05,2024-05-11,470.78,0.0,2
QU-001796,STR-B05,2024-05-11,199.92,23.99,2
QU-001797,STR-B05,2024-05-11,106.92,8.55,3
QU-001798,STR-B05,2024-05-12,306.63,0.0,8
QU-001799,STR-B05,2024-05-12,356.88,42.83,1
QU-001800,STR-B05,2024-05-12,402.36,0.0,8
QU-001801,STR-B05,2024-05-12,116.21,0.0,7
QU-001802,STR-B05,2024-05-13,289.93,23.19,6
QU-001803,STR-B05,2024-05-13,321.92,0.0,8
QU-001804,STR-B05,2024-05-13,415.23,33.22,10
QU-001805,STR-B05,2024-05-13,99.15,0.0,4
QU-001806,STR-B05,2024-05-14,360.23,0.0,10
QU-001807,STR-B05,2024-05-14,412.65,0.0,8
QU-001808,STR-B05,2024-05-14,490.62,0.0,1
QU-001809,STR-B05,2024-05-14,441.89,53.03,10
QU-001810,STR-B05,2024-05-14,341.11,0.0,8
QU-001811,STR-B05,2024-05-15,322.17,25.77,6
QU-001812,STR-B05,2024-05-15,159.76,0.0,9
QU-001813,STR-B05,2024-05-15,91.92,0.0,4
QU-001814,STR-B05,2024-05-15,173.25,0.0,1
QU-001815,STR-B05,2024-05-16,353.1,42.37,3
QU-001816,STR-B05,2024-05-16,101.2,8.1,1
QU-001817,STR-B05,2024-05-16,90.92,0.0,7
QU-001818,STR-B05,2024-05-16,499.77,39.98,6
QU-001819,STR-B05,2024-05-17,202.61,0.0,4
QU-001820,STR-B05,2024-05-17,439.35,52.72,7
QU-001821,STR-B05,2024-05-17,436.13,0.0,7
QU-001822,STR-B05,2024-05-17,180.65,0.0,6
QU-001823,STR-B05,2024-05-17,124.69,9.98,3
QU-001824,STR-B05,2024-05-17,442.68,0.0,1
QU-001825,STR-B05,2024-05-18,452.36,0.0,9
QU-001826,STR-B05,2024-05-18,160.46,12.84,3
QU-001827,STR-B05,2024-05-18,512.19,0.0,4
QU-001828,STR-B05,2024-05-18,462.2,55.46,1
QU-001829,STR-B05,2024-05-18,426.59,0.0,9
QU-001830,STR-B05,2024-05-19,320.16,38.42,7
QU-001831,STR-B05,2024-05-19,468.63,0.0,2
QU-001832,STR-B05,2024-05-19,161.49,0.0,9
QU-001833,STR-B05,2024-05-19,98.9,0.0,4
QU-001834,STR-B05,2024-05-20,261.06,0.0,8
QU-001835,STR-B05,2024-05-20,486.71,0.0,2
QU-001836,STR-B05,2024-05-21,147.42,0.0,7
QU-001837,STR-B05,2024-05-21,312.11,0.0,10
QU-001838,STR-B05,2024-05-22,504.76,40.38,7
QU-001839,STR-B05,2024-05-22,477.13,0.0,6
QU-001840,STR-B05,2024-05-23,126.66,0.0,7
QU-001841,STR-B05,2024-05-23,298.12,23.85,2
QU-001842,STR-B05,2024-05-23,121.26,9.7,1
QU-001843,STR-B05,2024-05-24,319.68,38.36,7
QU-001844,STR-B05,2024-05-24,207.86,0.0,2
QU-001845,STR-B05,2024-05-24,215.05,0.0,6
QU-001846,STR-B05,2024-05-24,466.19,0.0,7
QU-001847,STR-B05,2024-05-24,326.18,0.0,4
QU-001848,STR-B05,2024-05-24,363.39,0.0,3
QU-001849,STR-B05,2024-05-24,237.4,0.0,8
QU-001850,STR-B05,2024-05-25,487.91,58.55,10
QU-001851,STR-B05,2024-05-25,448.88,35.91,8
QU-001852,STR-B05,2024-05-25,438.83,0.0,10
QU-001853,STR-B05,2024-05-25,250.79,20.06,7
QU-001854,STR-B05,2024-05-25,104.62,0.0,4
QU-001855,STR-B05,2024-05-25,372.33,0.0,2
QU-001856,STR-B05,2024-05-25,203.97,0.0,10
QU-001857,STR-B05,2024-05-26,396.37,0.0,8
QU-001858,STR-B05,2024-05-26,432.29,0.0,6
QU-001859,STR-B05,2024-05-26,366.98,0.0,10
QU-001860,STR-B05,2024-05-26,352.27,28.18,4
QU-001861,STR-B05,2024-05-26,150.56,0.0,5
QU-001862,STR-B05,2024-05-26,299.7,23.98,3
QU-001863,STR-B05,2024-05-27,398.62,31.89,2
QU-001864,STR-B05,2024-05-27,391.87,0.0,10
QU-001865,STR-B05,2024-05-27,509.97,0.0,4
QU-001866,STR-B05,2024-05-27,188.94,22.67,5
QU-001867,STR-B05,2024-05-28,259.22,31.11,1
QU-001868,STR-B05,2024-05-28,276.8,33.22,9
QU-001869,STR-B05,2024-05-29,227.99,18.24,7
QU-001870,STR-B05,2024-05-29,113.03,0.0,1
QU-001871,STR-B05,2024-05-30,241.08,0.0,9
QU-001872,STR-B05,2024-05-30,182.65,0.0,5
QU-001873,STR-B05,2024-05-31,265.19,0.0,7
QU-001874,STR-B05,2024-05-31,316.8,38.02,8
QU-001875,STR-B05,2024-05-31,280.46,0.0,5
QU-001876,STR-B05,2024-05-31,299.51,0.0,5
QU-001877,STR-B05,2024-05-31,130.46,10.44,8
QU-001878,STR-B05,2024-06-01,152.03,18.24,8
QU-001879,STR-B05,2024-06-01,410.43,0.0,1
QU-001880,STR-B05,2024-06-01,355.41,0.0,8
QU-001881,STR-B05,2024-06-01,219.61,26.35,4
QU-001882,STR-B05,2024-06-01,150.23,18.03,4
QU-001883,STR-B05,2024-06-01,403.63,48.44,8
QU-001884,STR-B05,2024-06-01,100.4,0.0,10
QU-001885,STR-B05,2024-06-02,134.83,0.0,9
QU-001886,STR-B05,2024-06-02,395.11,0.0,9
QU-001887,STR-B05,2024-06-02,224.23,0.0,9
QU-001888,STR-B05,2024-06-02,429.54,34.36,3
QU-001889,STR-B05,2024-06-02,278.37,0.0,4
QU-001890,STR-B05,2024-06-02,133.89,0.0,6
QU-001891,STR-B05,2024-06-03,146.17,17.54,8
QU-001892,STR-B05,2024-06-03,259.14,20.73,4
QU-001893,STR-B05,2024-06-04,93.02,0.0,10
QU-001894,STR-B05,2024-06-04,280.2,0.0,5
QU-001895,STR-B05,2024-06-04,485.61,38.85,7
QU-001896,STR-B05,2024-06-04,236.66,0.0,3
QU-001897,STR-B05,2024-06-05,262.4,31.49,7
QU-001898,STR-B05,2024-06-05,311.9,0.0,2
QU-001899,STR-B05,2024-06-05,267.26,0.0,2
QU-001900,STR-B05,2024-06-05,294.97,0.0,8
QU-001901,STR-B05,2024-06-06,196.44,0.0,9
QU-001902,STR-B05,2024-06-06,217.74,0.0,8
QU-001903,STR-B05,2024-06-07,396.03,0.0,1
QU-001904,STR-B05,2024-06-07,359.01,0.0,8
QU-001905,STR-B05,2024-06-07,201.72,0.0,9
QU-001906,STR-B05,2024-06-07,500.65,40.05,7
QU-001907,STR-B05,2024-06-08,224.33,17.95,9
QU-001908,STR-B05,2024-06-08,218.19,0.0,9
QU-001909,STR-B05,2024-06-08,376.59,0.0,3
QU-001910,STR-B05,2024-06-08,286.14,0.0,8
QU-001911,STR-B05,2024-06-08,320.38,0.0,4
QU-001912,STR-B05,2024-06-08,240.56,0.0,9
QU-001913,STR-B05,2024-06-08,165.88,0.0,5
QU-001914,STR-B05,2024-06-09,144.52,17.34,9
QU-001915,STR-B05,2024-06-09,141.04,0.0,4
QU-001916,STR-B05,2024-06-09,468.38,0.0,5
QU-001917,STR-B05,2024-06-09,136.39,10.91,6
QU-001918,STR-B05,2024-06-09,223.9,0.0,5
QU-001919,STR-B05,2024-06-09,132.44,15.89,2
QU-001920,STR-B05,2024-06-10,371.27,0.0,8
QU-001921,STR-B05,2024-06-10,461.68,55.4,2
QU-001922,STR-B05,2024-06-11,446.18,53.54,4
QU-001923,STR-B05,2024-06-11,494.48,0.0,9
