entry_id,location_code,account_code,account_name,posting_date,amount
GL-004811,LOC-27,5100,Food COGS,2024-05-10,-1290.81
GL-004812,LOC-27,6000,Labor - Hourly,2024-05-10,-1224.1
GL-004813,LOC-27,5100,Food COGS,2024-05-11,-902.97
GL-004814,LOC-27,6000,Labor - Hourly,2024-05-11,-815.75
GL-004815,LOC-27,5100,Food COGS,2024-05-12,-799.72
GL-004816,LOC-27,6000,Labor - Hourly,2024-05-12,-654.09
GL-004817,LOC-27,5100,Food COGS,2024-05-13,-673.73
GL-004818,LOC-27,6000,Labor - Hourly,2024-05-13,-552.48
GL-004819,LOC-27,5100,Food COGS,2024-05-14,-517.87
GL-004820,LOC-27,6000,Labor - Hourly,2024-05-14,-466.73
GL-004821,LOC-27,5100,Food COGS,2024-05-15,-576.68
GL-004822,LOC-27,6000,Labor - Hourly,2024-05-15,-557.67
GL-004823,LOC-27,5100,Food COGS,2024-05-16,-666.52
GL-004824,LOC-27,6000,Labor - Hourly,2024-05-16,-593.19
GL-004825,LOC-27,5100,Food COGS,2024-05-17,-603.2
GL-004826,LOC-27,6000,Labor - Hourly,2024-05-17,-457.73
GL-004827,LOC-27,5100,Food COGS,2024-05-18,-727.16
GL-004828,LOC-27,6000,Labor - Hourly,2024-05-18,-629.29
GL-004829,LOC-27,5100,Food COGS,2024-05-19,-800.08
GL-004830,LOC-27,6000,Labor - Hourly,2024-05-19,-614.28
GL-004831,LOC-27,5100,Food COGS,2024-05-20,-205.84
GL-004832,LOC-27,6000,Labor - Hourly,2024-05-20,-176.69
GL-004833,LOC-27,5100,Food COGS,2024-05-21,-192.19
GL-004834,LOC-27,6000,Labor - Hourly,2024-05-21,-139.96
GL-004835,LOC-27,5100,Food COGS,2024-05-22,-540.46
GL-004836,LOC-27,6000,Labor - Hourly,2024-05-22,-430.78
GL-004837,LOC-27,5100,Food COGS,2024-05-23,-420.26
GL-004838,LOC-27,6000,Labor - Hourly,2024-05-23,-430.82
GL-004839,LOC-27,5100,Food COGS,2024-05-24,-1070.55
GL-004840,LOC-27,6000,Labor - Hourly,2024-05-24,-1086.19
GL-004841,LOC-27,5100,Food COGS,2024-05-25,-854.38
GL-004842,LOC-27,6000,Labor - Hourly,2024-05-25,-744.94
GL-004843,LOC-27,5100,Food COGS,2024-05-26,-1076.48
GL-004844,LOC-27,6000,Labor - Hourly,2024-05-26,-940.98
GL-004845,LOC-27,5100,Food COGS,2024-05-27,-238.75
GL-004846,LOC-27,6000,Labor - Hourly,2024-05-27,-205.3
GL-004847,LOC-27,5100,Food COGS,2024-05-28,-705.33
GL-004848,LOC-27,6000,Labor - Hourly,2024-05-28,-622.96
GL-004849,LOC-27,5100,Food COGS,2024-05-29,-384.09
GL-004850,LOC-27,6000,Labor - Hourly,2024-05-29,-303.89
GL-004851,LOC-27,5100,Food COGS,2024-05-30,-908.04
GL-004852,LOC-27,6000,Labor - Hourly,2024-05-30,-818.64
GL-004853,LOC-27,5100,Food COGS,2024-05-31,-605.03
GL-004854,LOC-27,6000,Labor - Hourly,2024-05-31,-601.3
GL-004855,LOC-27,5100,Food COGS,2024-06-01,-1032.81
GL-004856,LOC-27,6000,Labor - Hourly,2024-06-01,-802.29
GL-004857,LOC-27,5100,Food COGS,2024-06-02,-605.38
GL-004858,LOC-27,6000,Labor - Hourly,2024-06-02,-483.19
GL-004859,LOC-27,5100,Food COGS,2024-06-03,-429.72
GL-004860,LOC-27,6000,Labor - Hourly,2024-06-03,-339.93
GL-004861,LOC-27,5100,Food COGS,2024-06-04,-776.84
GL-004862,LOC-27,6000,Labor - Hourly,2024-06-04,-595.37
GL-004863,LOC-27,5100,Food COGS,2024-06-05,-601.02
GL-004864,LOC-27,6000,Labor - Hourly,2024-06-05,-553.43
GL-004865,LOC-27,5100,Food COGS,2024-06-06,-629.58
GL-004866,LOC-27,6000,Labor - Hourly,2024-06-06,-457.63
GL-004867,LOC-27,5100,Food COGS,2024-06-07,-600.4
GL-004868,LOC-27,6000,Labor - Hourly,2024-06-07,-486.67
GL-004869,LOC-27,5100,Food COGS,2024-06-08,-535.97
GL-004870,LOC-27,6000,Labor - Hourly,2024-06-08,-460.43
GL-004871,LOC-27,5100,Food COGS,2024-06-09,-740.48
GL-004872,LOC-27,6000,Labor - Hourly,2024-06-09,-659.34
GL-004873,LOC-27,5100,Food COGS,2024-06-10,-589.51
GL-004874,LOC-27,6000,Labor - Hourly,2024-06-10,-501.8
GL-004875,LOC-27,5100,Food COGS,2024-06-11,-250.18
GL-004876,LOC-27,6000,Labor - Hourly,2024-06-11,-237.0
GL-004877,LOC-27,5100,Food COGS,2024-06-12,-331.53
GL-004878,LOC-27,6000,Labor - Hourly,2024-06-12,-268.57
GL-004879,LOC-27,5100,Food COGS,2024-06-13,-562.56
GL-004880,LOC-27,6000,Labor - Hourly,2024-06-13,-522.09
GL-004881,LOC-27,5100,Food COGS,2024-06-14,-736.0
GL-004882,LOC-27,6000,Labor - Hourly,2024-06-14,-564.78
GL-004883,LOC-27,5100,Food COGS,2024-06-15,-516.55
GL-004884,LOC-27,6000,Labor - Hourly,2024-06-15,-416.85
GL-004885,LOC-27,5100,Food COGS,2024-06-16,-1223.75
GL-004886,LOC-27,6000,Labor - Hourly,2024-06-16,-974.16
GL-004887,LOC-27,5100,Food COGS,2024-06-17,-689.4
GL-004888,LOC-27,6000,Labor - Hourly,2024-06-17,-657.94
GL-004889,LOC-27,5100,Food COGS,2024-06-18,-486.21
GL-004890,LOC-27,6000,Labor - Hourly,2024-06-18,-419.79
GL-004891,LOC-27,5100,Food COGS,2024-06-19,-342.98
GL-004892,LOC-27,6000,Labor - Hourly,2024-06-19,-269.11
GL-004893,LOC-27,5100,Food COGS,2024-06-20,-541.94
GL-004894,LOC-27,6000,Labor - Hourly,2024-06-20,-428.56
GL-004895,LOC-27,5100,Food COGS,2024-06-21,-1019.38
GL-004896,LOC-27,6000,Labor - Hourly,2024-06-21,-846.37
GL-004897,LOC-27,5100,Food COGS,2024-06-22,-825.53
GL-004898,LOC-27,6000,Labor - Hourly,2024-06-22,-670.11
GL-004899,LOC-27,5100,Food COGS,2024-06-23,-706.53
GL-004900,LOC-27,6000,Labor - Hourly,2024-06-23,-618.69
GL-004901,LOC-27,5100,Food COGS,2024-06-24,-515.46
GL-004902,LOC-27,6000,Labor - Hourly,2024-06-24,-448.27
GL-004903,LOC-27,5100,Food COGS,2024-06-25,-445.61
GL-004904,LOC-27,6000,Labor - Hourly,2024-06-25,-403.36
GL-004905,LOC-27,5100,Food COGS,2024-06-26,-251.35
GL-004906,LOC-27,6000,Labor - Hourly,2024-06-26,-243.42
GL-004907,LOC-27,5100,Food COGS,2024-06-27,-358.57
GL-004908,LOC-27,6000,Labor - Hourly,2024-06-27,-289.18
GL-004909,LOC-27,5100,Food COGS,2024-06-28,-503.02
GL-004910,LOC-27,6000,Labor - Hourly,2024-06-28,-440.75
GL-004911,LOC-27,5100,Food COGS,2024-06-29,-740.68
GL-004912,LOC-27,6000,Labor - Hourly,2024-06-29,-663.83
GL-004913,LOC-27,5100,Food COGS,2024-06-30,-567.76
GL-004914,LOC-27,6000,Labor - Hourly,2024-06-30,-492.6
GL-004915,LOC-28,5100,Food COGS,2024-04-01,-532.07
GL-004916,LOC-28,6000,Labor - Hourly,2024-04-01,-463.6
GL-004917,LOC-28,5100,Food COGS,2024-04-02,-841.4
GL-004918,LOC-28,6000,Labor - Hourly,2024-04-02,-654.94
GL-004919,LOC-28,5100,Food COGS,2024-04-03,-603.31
GL-004920,LOC-28,6000,Labor - Hourly,2024-04-03,-508.47
GL-004921,LOC-28,5100,Food COGS,2024-04-04,-598.64
GL-004922,LOC-28,6000,Labor - Hourly,2024-04-04,-519.29
GL-004923,LOC-28,5100,Food COGS,2024-04-05,-824.05
GL-004924,LOC-28,6000,Labor - Hourly,2024-04-05,-733.0
GL-004925,LOC-28,5100,Food COGS,2024-04-06,-735.16
GL-004926,LOC-28,6000,Labor - Hourly,2024-04-06,-632.73
GL-004927,LOC-28,5100,Food COGS,2024-04-07,-830.58
GL-004928,LOC-28,6000,Labor - Hourly,2024-04-07,-781.06
GL-004929,LOC-28,5100,Food COGS,2024-04-08,-308.64
GL-004930,LOC-28,6000,Labor - Hourly,2024-04-08,-306.58
GL-004931,LOC-28,5100,Food COGS,2024-04-09,-637.71
GL-004932,LOC-28,6000,Labor - Hourly,2024-04-09,-585.44
GL-004933,LOC-28,5100,Food COGS,2024-04-10,-598.14
GL-004934,LOC-28,6000,Labor - Hourly,2024-04-10,-531.45
GL-004935,LOC-28,5100,Food COGS,2024-04-11,-799.03
GL-004936,LOC-28,6000,Labor - Hourly,2024-04-11,-588.72
GL-004937,LOC-28,5100,Food COGS,2024-04-12,-1176.43
GL-004938,LOC-28,6000,Labor - Hourly,2024-04-12,-948.03
GL-004939,LOC-28,5100,Food COGS,2024-04-13,-589.75
GL-004940,LOC-28,6000,Labor - Hourly,2024-04-13,-566.93
GL-004941,LOC-28,5100,Food COGS,2024-04-14,-986.86
GL-004942,LOC-28,6000,Labor - Hourly,2024-04-14,-864.37
GL-004943,LOC-28,5100,Food COGS,2024-04-15,-668.35
GL-004944,LOC-28,6000,Labor - Hourly,2024-04-15,-567.6
GL-004945,LOC-28,5100,Food COGS,2024-04-16,-735.14
GL-004946,LOC-28,6000,Labor - Hourly,2024-04-16,-652.92
GL-004947,LOC-28,5100,Food COGS,2024-04-17,-718.4
GL-004948,LOC-28,6000,Labor - Hourly,2024-04-17,-680.52
GL-004949,LOC-28,5100,Food COGS,2024-04-18,-644.77
GL-004950,LOC-28,6000,Labor - Hourly,2024-04-18,-608.39
GL-004951,LOC-28,5100,Food COGS,2024-04-19,-1429.66
GL-004952,LOC-28,6000,Labor - Hourly,2024-04-19,-1291.38
GL-004953,LOC-28,5100,Food COGS,2024-04-20,-811.36
GL-004954,LOC-28,6000,Labor - Hourly,2024-04-20,-617.62
GL-004955,LOC-28,5100,Food COGS,2024-04-21,-1092.62
GL-004956,LOC-28,6000,Labor - Hourly,2024-04-21,-966.45
GL-004957,LOC-28,5100,Food COGS,2024-04-22,-431.81
GL-004958,LOC-28,6000,Labor - Hourly,2024-04-22,-350.29
GL-004959,LOC-28,5100,Food COGS,2024-04-23,-321.24
GL-004960,LOC-28,6000,Labor - Hourly,2024-04-23,-287.56
GL-004961,LOC-28,5100,Food COGS,2024-04-24,-483.67
GL-004962,LOC-28,6000,Labor - Hourly,2024-04-24,-448.03
GL-004963,LOC-28,5100,Food COGS,2024-04-25,-381.68
GL-004964,LOC-28,6000,Labor - Hourly,2024-04-25,-372.74
GL-004965,LOC-28,5100,Food COGS,2024-04-26,-969.65
GL-004966,LOC-28,6000,Labor - Hourly,2024-04-26,-957.43
GL-004967,LOC-28,5100,Food COGS,2024-04-27,-713.34
GL-004968,LOC-28,6000,Labor - Hourly,2024-04-27,-601.78
GL-004969,LOC-28,5100,Food COGS,2024-04-28,-817.64
GL-004970,LOC-28,6000,Labor - Hourly,2024-04-28,-739.19
GL-004971,LOC-28,5100,Food COGS,2024-04-29,-797.17
GL-004972,LOC-28,6000,Labor - Hourly,2024-04-29,-670.26
GL-004973,LOC-28,5100,Food COGS,2024-04-30,-393.03
GL-004974,LOC-28,6000,Labor - Hourly,2024-04-30,-399.15
GL-004975,LOC-28,5100,Food COGS,2024-05-01,-636.16
GL-004976,LOC-28,6000,Labor - Hourly,2024-05-01,-574.85
GL-004977,LOC-28,5100,Food COGS,2024-05-02,-651.92
GL-004978,LOC-28,6000,Labor - Hourly,2024-05-02,-535.58
GL-004979,LOC-28,5100,Food COGS,2024-05-03,-641.79
GL-004980,LOC-28,6000,Labor - Hourly,2024-05-03,-581.69
GL-004981,LOC-28,5100,Food COGS,2024-05-04,-1110.34
GL-004982,LOC-28,6000,Labor - Hourly,2024-05-04,-826.71
GL-004983,LOC-28,5100,Food COGS,2024-05-05,-854.57
GL-004984,LOC-28,6000,Labor - Hourly,2024-05-05,-784.41
GL-004985,LOC-28,5100,Food COGS,2024-05-06,-678.02
GL-004986,LOC-28,6000,Labor - Hourly,2024-05-06,-644.17
GL-004987,LOC-28,5100,Food COGS,2024-05-07,-397.63
GL-004988,LOC-28,6000,Labor - Hourly,2024-05-07,-346.55
GL-004989,LOC-28,5100,Food COGS,2024-05-08,-733.71
GL-004990,LOC-28,6000,Labor - Hourly,2024-05-08,-597.51
GL-004991,LOC-28,5100,Food COGS,2024-05-09,-327.79
GL-004992,LOC-28,6000,Labor - Hourly,2024-05-09,-281.39
GL-004993,LOC-28,5100,Food COGS,2024-05-10,-700.02
GL-004994,LOC-28,6000,Labor - Hourly,2024-05-10,-614.52
GL-004995,LOC-28,5100,Food COGS,2024-05-11,-942.39
GL-004996,LOC-28,6000,Labor - Hourly,2024-05-11,-801.34
GL-004997,LOC-28,5100,Food COGS,2024-05-12,-954.18
GL-004998,LOC-28,6000,Labor - Hourly,2024-05-12,-744.66
GL-004999,LOC-28,5100,Food COGS,2024-05-13,-403.0
GL-005000,LOC-28,6000,Labor - Hourly,2024-05-13,-419.73
GL-005001,LOC-28,5100,Food COGS,2024-05-14,-736.8
GL-005002,LOC-28,6000,Labor - Hourly,2024-05-14,-602.38
GL-005003,LOC-28,5100,Food COGS,2024-05-15,-147.73
GL-005004,LOC-28,6000,Labor - Hourly,2024-05-15,-136.51
GL-005005,LOC-28,5100,Food COGS,2024-05-16,-343.67
GL-005006,LOC-28,6000,Labor - Hourly,2024-05-16,-275.2
GL-005007,LOC-28,5100,Food COGS,2024-05-17,-805.22
GL-005008,LOC-28,6000,Labor - Hourly,2024-05-17,-708.84
GL-005009,LOC-28,5100,Food COGS,2024-05-18,-733.74
GL-005010,LOC-28,6000,Labor - Hourly,2024-05-18,-561.56
GL-005011,LOC-28,5100,Food COGS,2024-05-19,-945.74
GL-005012,LOC-28,6000,Labor - Hourly,2024-05-19,-752.97
GL-005013,LOC-28,5100,Food COGS,2024-05-20,-660.52
GL-005014,LOC-28,6000,Labor - Hourly,2024-05-20,-523.26
GL-005015,LOC-28,5100,Food COGS,2024-05-21,-672.71
GL-005016,LOC-28,6000,Labor - Hourly,2024-05-21,-608.02
GL-005017,LOC-28,5100,Food COGS,2024-05-22,-486.54
GL-005018,LOC-28,6000,Labor - Hourly,2024-05-22,-411.88
GL-005019,LOC-28,5100,Food COGS,2024-05-23,-533.31
GL-005020,LOC-28,6000,Labor - Hourly,2024-05-23,-441.84
GL-005021,LOC-28,5100,Food COGS,2024-05-24,-1138.61
GL-005022,LOC-28,6000,Labor - Hourly,2024-05-24,-1006.04
GL-005023,LOC-28,5100,Food COGS,2024-05-25,-1004.85
GL-005024,LOC-28,6000,Labor - Hourly,2024-05-25,-935.85
GL-005025,LOC-28,5100,Food COGS,2024-05-26,-1069.96
GL-005026,LOC-28,6000,Labor - Hourly,2024-05-26,-918.91
GL-005027,LOC-28,5100,Food COGS,2024-05-27,-636.83
GL-005028,LOC-28,6000,Labor - Hourly,2024-05-27,-476.4
GL-005029,LOC-28,5100,Food COGS,2024-05-28,-336.46
GL-005030,LOC-28,6000,Labor - Hourly,2024-05-28,-261.71
GL-005031,LOC-28,5100,Food COGS,2024-05-29,-605.53
GL-005032,LOC-28,6000,Labor - Hourly,2024-05-29,-540.34
GL-005033,LOC-28,5100,Food COGS,2024-05-30,-629.57
GL-005034,LOC-28,6000,Labor - Hourly,2024-05-30,-535.2
GL-005035,LOC-28,5100,Food COGS,2024-05-31,-685.17
GL-005036,LOC-28,6000,Labor - Hourly,2024-05-31,-604.37
GL-005037,LOC-28,5100,Food COGS,2024-06-01,-859.36
GL-005038,LOC-28,6000,Labor - Hourly,2024-06-01,-728.28
GL-005039,LOC-28,5100,Food COGS,2024-06-02,-451.78
GL-005040,LOC-28,6000,Labor - Hourly,2024-06-02,-417.09
GL-005041,LOC-28,5100,Food COGS,2024-06-03,-510.42
GL-005042,LOC-28,6000,Labor - Hourly,2024-06-03,-392.58
GL-005043,LOC-28,5100,Food COGS,2024-06-04,-593.12
GL-005044,LOC-28,6000,Labor - Hourly,2024-06-04,-522.62
GL-005045,LOC-28,5100,Food COGS,2024-06-05,-553.57
GL-005046,LOC-28,6000,Labor - Hourly,2024-06-05,-564.45
GL-005047,LOC-28,5100,Food COGS,2024-06-06,-775.98
GL-005048,LOC-28,6000,Labor - Hourly,2024-06-06,-672.72
GL-005049,LOC-28,5100,Food COGS,2024-06-07,-715.52
GL-005050,LOC-28,6000,Labor - Hourly,2024-06-07,-694.91
GL-005051,LOC-28,5100,Food COGS,2024-06-08,-462.61
GL-005052,LOC-28,6000,Labor - Hourly,2024-06-08,-474.38
GL-005053,LOC-28,5100,Food COGS,2024-06-09,-893.74
GL-005054,LOC-28,6000,Labor - Hourly,2024-06-09,-730.93
GL-005055,LOC-28,5100,Food COGS,2024-06-10,-630.05
GL-005056,LOC-28,6000,Labor - Hourly,2024-06-10,-537.5
GL-005057,LOC-28,5100,Food COGS,2024-06-11,-607.14
GL-005058,LOC-28,6000,Labor - Hourly,2024-06-11,-494.55
GL-005059,LOC-28,5100,Food COGS,2024-06-12,-358.02
GL-005060,LOC-28,6000,Labor - Hourly,2024-06-12,-320.78
GL-005061,LOC-28,5100,Food COGS,2024-06-13,-660.91
GL-005062,LOC-28,6000,Labor - Hourly,2024-06-13,-602.12
GL-005063,LOC-28,5100,Food COGS,2024-06-14,-1099.87
GL-005064,LOC-28,6000,Labor - Hourly,2024-06-14,-1027.46
GL-005065,LOC-28,5100,Food COGS,2024-06-15,-895.11
GL-005066,LOC-28,6000,Labor - Hourly,2024-06-15,-750.84
GL-005067,LOC-28,5100,Food COGS,2024-06-16,-668.35
GL-005068,LOC-28,6000,Labor - Hourly,2024-06-16,-564.86
GL-005069,LOC-28,5100,Food COGS,2024-06-17,-362.68
GL-005070,LOC-28,6000,Labor - Hourly,2024-06-17,-272.39
GL-005071,LOC-28,5100,Food COGS,2024-06-18,-663.11
GL-005072,LOC-28,6000,Labor - Hourly,2024-06-18,-701.6
GL-005073,LOC-28,5100,Food COGS,2024-06-19,-580.63
GL-005074,LOC-28,6000,Labor - Hourly,2024-06-19,-488.89
GL-005075,LOC-28,5100,Food COGS,2024-06-20,-505.19
GL-005076,LOC-28,6000,Labor - Hourly,2024-06-20,-490.82
GL-005077,LOC-28,5100,Food COGS,2024-06-21,-849.4
GL-005078,LOC-28,6000,Labor - Hourly,2024-06-21,-713.82
GL-005079,LOC-28,5100,Food COGS,2024-06-22,-538.0
GL-005080,LOC-28,6000,Labor - Hourly,2024-06-22,-516.31
GL-005081,LOC-28,5100,Food COGS,2024-06-23,-975.02
GL-005082,LOC-28,6000,Labor - Hourly,2024-06-23,-780.96
GL-005083,LOC-28,5100,Food COGS,2024-06-24,-513.47
GL-005084,LOC-28,6000,Labor - Hourly,2024-06-24,-439.25
GL-005085,LOC-28,5100,Food COGS,2024-06-25,-423.15
GL-005086,LOC-28,6000,Labor - Hourly,2024-06-25,-413.53
GL-005087,LOC-28,5100,Food COGS,2024-06-26,-252.58
GL-005088,LOC-28,6000,Labor - Hourly,2024-06-26,-222.78
GL-005089,LOC-28,5100,Food COGS,2024-06-27,-353.55
GL-005090,LOC-28,6000,Labor - Hourly,2024-06-27,-338.81
GL-005091,LOC-28,5100,Food COGS,2024-06-28,-943.76
GL-005092,LOC-28,6000,Labor - Hourly,2024-06-28,-917.31
GL-005093,LOC-28,5100,Food COGS,2024-06-29,-990.5
GL-005094,LOC-28,6000,Labor - Hourly,2024-06-29,-897.63
GL-005095,LOC-28,5100,Food COGS,2024-06-30,-495.94
GL-005096,LOC-28,6000,Labor - Hourly,2024-06-30,-427.76
GL-005097,STR-B01,5100,Food COGS,2024-04-01,-553.09
GL-005098,STR-B01,6000,Labor - Hourly,2024-04-01,-512.86
GL-005099,STR-B01,5100,Food COGS,2024-04-02,-231.03
GL-005100,STR-B01,6000,Labor - Hourly,2024-04-02,-187.18
GL-005101,STR-B01,5100,Food COGS,2024-04-03,-339.24
GL-005102,STR-B01,6000,Labor - Hourly,2024-04-03,-273.36
GL-005103,STR-B01,5100,Food COGS,2024-04-04,-346.27
GL-005104,STR-B01,6000,Labor - Hourly,2024-04-04,-294.59
GL-005105,STR-B01,5100,Food COGS,2024-04-05,-568.02
GL-005106,STR-B01,6000,Labor - Hourly,2024-04-05,-457.79
GL-005107,STR-B01,5100,Food COGS,2024-04-06,-255.22
GL-005108,STR-B01,6000,Labor - Hourly,2024-04-06,-231.13
GL-005109,STR-B01,5100,Food COGS,2024-04-07,-528.56
GL-005110,STR-B01,6000,Labor - Hourly,2024-04-07,-438.13
GL-005111,STR-B01,5100,Food COGS,2024-04-08,-321.88
GL-005112,STR-B01,6000,Labor - Hourly,2024-04-08,-333.93
GL-005113,STR-B01,5100,Food COGS,2024-04-09,-272.02
GL-005114,STR-B01,6000,Labor - Hourly,2024-04-09,-268.73
GL-005115,STR-B01,5100,Food COGS,2024-04-10,-164.24
GL-005116,STR-B01,6000,Labor - Hourly,2024-04-10,-149.52
GL-005117,STR-B01,5100,Food COGS,2024-04-11,-443.53
GL-005118,STR-B01,6000,Labor - Hourly,2024-04-11,-372.72
GL-005119,STR-B01,5100,Food COGS,2024-04-12,-370.7
GL-005120,STR-B01,6000,Labor - Hourly,2024-04-12,-333.26
GL-005121,STR-B01,5100,Food COGS,2024-04-13,-312.8
GL-005122,STR-B01,6000,Labor - Hourly,2024-04-13,-272.59
GL-005123,STR-B01,5100,Food COGS,2024-04-14,-561.24
GL-005124,STR-B01,6000,Labor - Hourly,2024-04-14,-440.39
GL-005125,STR-B01,5100,Food COGS,2024-04-15,-254.27
GL-005126,STR-B01,6000,Labor - Hourly,2024-04-15,-239.02
GL-005127,STR-B01,5100,Food COGS,2024-04-16,-241.43
GL-005128,STR-B01,6000,Labor - Hourly,2024-04-16,-185.03
GL-005129,STR-B01,5100,Food COGS,2024-04-17,-407.64
GL-005130,STR-B01,6000,Labor - Hourly,2024-04-17,-352.46
GL-005131,STR-B01,5100,Food COGS,2024-04-18,-302.0
GL-005132,STR-B01,6000,Labor - Hourly,2024-04-18,-244.91
GL-005133,STR-B01,5100,Food COGS,2024-04-19,-355.04
GL-005134,STR-B01,6000,Labor - Hourly,2024-04-19,-313.21
GL-005135,STR-B01,5100,Food COGS,2024-04-20,-496.25
GL-005136,STR-B01,6000,Labor - Hourly,2024-04-20,-469.98
GL-005137,STR-B01,5100,Food COGS,2024-04-21,-419.0
GL-005138,STR-B01,6000,Labor - Hourly,2024-04-21,-387.64
GL-005139,STR-B01,5100,Food COGS,2024-04-22,-418.36
GL-005140,STR-B01,6000,Labor - Hourly,2024-04-22,-425.75
GL-005141,STR-B01,5100,Food COGS,2024-04-23,-261.68
GL-005142,STR-B01,6000,Labor - Hourly,2024-04-23,-256.92
GL-005143,STR-B01,5100,Food COGS,2024-04-24,-343.02
GL-005144,STR-B01,6000,Labor - Hourly,2024-04-24,-327.78
GL-005145,STR-B01,5100,Food COGS,2024-04-25,-226.76
GL-005146,STR-B01,6000,Labor - Hourly,2024-04-25,-197.95
GL-005147,STR-B01,5100,Food COGS,2024-04-26,-406.25
GL-005148,STR-B01,6000,Labor - Hourly,2024-04-26,-330.2
GL-005149,STR-B01,5100,Food COGS,2024-04-27,-406.49
GL-005150,STR-B01,6000,Labor - Hourly,2024-04-27,-320.65
GL-005151,STR-B01,5100,Food COGS,2024-04-28,-568.29
GL-005152,STR-B01,6000,Labor - Hourly,2024-04-28,-524.75
GL-005153,STR-B01,5100,Food COGS,2024-04-29,-559.82
GL-005154,STR-B01,6000,Labor - Hourly,2024-04-29,-488.13
GL-005155,STR-B01,5100,Food COGS,2024-04-30,-242.14
GL-005156,STR-B01,6000,Labor - Hourly,2024-04-30,-203.5
GL-005157,STR-B01,5100,Food COGS,2024-05-01,-216.6
GL-005158,STR-B01,6000,Labor - Hourly,2024-05-01,-188.6
GL-005159,STR-B01,5100,Food COGS,2024-05-02,-424.8
GL-005160,STR-B01,6000,Labor - Hourly,2024-05-02,-376.89
GL-005161,STR-B01,5100,Food COGS,2024-05-03,-630.42
GL-005162,STR-B01,6000,Labor - Hourly,2024-05-03,-561.77
GL-005163,STR-B01,5100,Food COGS,2024-05-04,-444.32
GL-005164,STR-B01,6000,Labor - Hourly,2024-05-04,-431.81
GL-005165,STR-B01,5100,Food COGS,2024-05-05,-722.71
GL-005166,STR-B01,6000,Labor - Hourly,2024-05-05,-622.24
GL-005167,STR-B01,5100,Food COGS,2024-05-06,-360.55
GL-005168,STR-B01,6000,Labor - Hourly,2024-05-06,-338.53
GL-005169,STR-B01,5100,Food COGS,2024-05-07,-486.8
GL-005170,STR-B01,6000,Labor - Hourly,2024-05-07,-401.83
GL-005171,STR-B01,5100,Food COGS,2024-05-08,-178.86
GL-005172,STR-B01,6000,Labor - Hourly,2024-05-08,-177.08
GL-005173,STR-B01,5100,Food COGS,2024-05-09,-424.66
GL-005174,STR-B01,6000,Labor - Hourly,2024-05-09,-350.43
GL-005175,STR-B01,5100,Food COGS,2024-05-10,-218.95
GL-005176,STR-B01,6000,Labor - Hourly,2024-05-10,-183.57
GL-005177,STR-B01,5100,Food COGS,2024-05-11,-534.64
GL-005178,STR-B01,6000,Labor - Hourly,2024-05-11,-449.47
GL-005179,STR-B01,5100,Food COGS,2024-05-12,-616.32
GL-005180,STR-B01,6000,Labor - Hourly,2024-05-12,-545.39
GL-005181,STR-B01,5100,Food COGS,2024-05-13,-453.34
GL-005182,STR-B01,6000,Labor - Hourly,2024-05-13,-446.64
GL-005183,STR-B01,5100,Food COGS,2024-05-14,-394.82
GL-005184,STR-B01,6000,Labor - Hourly,2024-05-14,-380.97
GL-005185,STR-B01,5100,Food COGS,2024-05-15,-110.64
GL-005186,STR-B01,6000,Labor - Hourly,2024-05-15,-88.51
GL-005187,STR-B01,5100,Food COGS,2024-05-16,-429.86
GL-005188,STR-B01,6000,Labor - Hourly,2024-05-16,-344.09
GL-005189,STR-B01,5100,Food COGS,2024-05-17,-635.14
GL-005190,STR-B01,6000,Labor - Hourly,2024-05-17,-509.54
GL-005191,STR-B01,5100,Food COGS,2024-05-18,-262.7
GL-005192,STR-B01,6000,Labor - Hourly,2024-05-18,-243.46
GL-005193,STR-B01,5100,Food COGS,2024-05-19,-500.42
GL-005194,STR-B01,6000,Labor - Hourly,2024-05-19,-452.52
GL-005195,STR-B01,5100,Food COGS,2024-05-20,-135.5
GL-005196,STR-B01,6000,Labor - Hourly,2024-05-20,-110.32
GL-005197,STR-B01,5100,Food COGS,2024-05-21,-288.84
GL-005198,STR-B01,6000,Labor - Hourly,2024-05-21,-264.81
GL-005199,STR-B01,5100,Food COGS,2024-05-22,-332.45
GL-005200,STR-B01,6000,Labor - Hourly,2024-05-22,-299.04
GL-005201,STR-B01,5100,Food COGS,2024-05-23,-212.59
GL-005202,STR-B01,6000,Labor - Hourly,2024-05-23,-212.02
GL-005203,STR-B01,5100,Food COGS,2024-05-24,-383.88
GL-005204,STR-B01,6000,Labor - Hourly,2024-05-24,-326.86
GL-005205,STR-B01,5100,Food COGS,2024-05-25,-245.96
GL-005206,STR-B01,6000,Labor - Hourly,2024-05-25,-200.97
GL-005207,STR-B01,5100,Food COGS,2024-05-26,-721.39
GL-005208,STR-B01,6000,Labor - Hourly,2024-05-26,-651.22
GL-005209,STR-B01,5100,Food COGS,2024-05-27,-139.01
GL-005210,STR-B01,6000,Labor - Hourly,2024-05-27,-105.11
GL-005211,STR-B01,5100,Food COGS,2024-05-28,-389.69
GL-005212,STR-B01,6000,Labor - Hourly,2024-05-28,-354.2
GL-005213,STR-B01,5100,Food COGS,2024-05-29,-127.52
GL-005214,STR-B01,6000,Labor - Hourly,2024-05-29,-103.37
